attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase,v_total_ft3,m_total_lbm,u_total_btu,operating_pmin_psia,operating_pmax_psia,hard_pmin_psia,hard_pmax_psia,bracket_low_psia,bracket_high_psia,v_residual_low_ft3,v_residual_high_ft3,sign_low,sign_high,regime_low,regime_high,bracket_windows,valid_evals,invalid_evals,nan_evals,out_of_range_evals,bracket_found,bracket_trace
316,8.708150,1,0.369965,0.000000,NONE,MONOTONIC_DESCENT,2,0.009378,DRAIN,1800.000000,68093.480000,32532060.000000,334.700000,2349.700000,20.000000,2800.000000,593.383400,594.619600,13.510960,-4.001282,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=563.714 Pmax=623.053 status_low=OK status_high=OK Vres_low=461.840 Vres_high=-383.736 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
317,8.710928,1,-0.049438,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.009418,DRAIN,1800.000000,68026.340000,32516670.000000,334.700000,2349.700000,20.000000,2800.000000,594.310500,595.548700,14.166750,-3.320435,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=564.595 Pmax=624.026 status_low=OK status_high=OK Vres_low=461.779 Vres_high=-382.455 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
318,8.713706,1,0.626251,0.000000,NONE,MONOTONIC_DESCENT,2,0.009482,DRAIN,1800.000000,67959.270000,32501290.000000,334.700000,2349.700000,20.000000,2800.000000,595.316500,596.556800,13.726750,-3.727570,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=565.551 Pmax=625.082 status_low=OK status_high=OK Vres_low=460.544 Vres_high=-382.192 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
319,8.716484,1,-0.872284,0.000000,NONE,MONOTONIC_DESCENT,3,0.009500,DRAIN,1800.000000,67892.240000,32485920.000000,334.700000,2349.700000,20.000000,2800.000000,596.246700,597.488900,14.380460,-3.045013,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=566.434 Pmax=626.059 status_low=OK status_high=OK Vres_low=460.488 Vres_high=-380.910 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
320,8.719262,1,-0.198456,0.000000,NONE,MONOTONIC_DESCENT,2,0.009564,DRAIN,1800.000000,67825.270000,32470560.000000,334.700000,2349.700000,20.000000,2800.000000,597.333600,598.578100,12.856600,-4.537720,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=567.467 Pmax=627.200 status_low=OK status_high=OK Vres_low=458.093 Vres_high=-381.667 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
321,8.722040,1,0.478790,2.000000,NONE,MONOTONIC_DESCENT,2,0.009628,DRAIN,1800.000000,67758.360000,32455210.000000,334.700000,2349.700000,20.000000,2800.000000,598.267000,599.513400,13.512360,-3.851471,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=568.354 Pmax=628.180 status_low=OK status_high=OK Vres_low=458.038 Vres_high=-380.384 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
322,8.724818,1,0.076874,2.000000,NONE,MONOTONIC_DESCENT,4,0.009669,DRAIN,1800.000000,67691.500000,32439880.000000,334.700000,2349.700000,20.000000,2800.000000,599.201800,600.450100,14.171390,-3.169250,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=569.242 Pmax=629.162 status_low=OK status_high=OK Vres_low=457.993 Vres_high=-379.102 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
323,8.727596,1,0.850739,0.000000,NONE,MONOTONIC_DESCENT,2,0.009736,DRAIN,1800.000000,67624.700000,32424650.000000,334.700000,2349.700000,20.000000,2800.000000,600.216100,601.466500,13.838650,-3.467896,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=570.205 Pmax=630.227 status_low=OK status_high=OK Vres_low=456.876 Vres_high=-378.745 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
324,8.730374,1,-0.538757,-2.000000,NONE,MONOTONIC_DESCENT,3,0.009757,DRAIN,1800.000000,67557.950000,32409440.000000,334.700000,2349.700000,20.000000,2800.000000,601.153900,602.406300,14.588530,-2.694946,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=571.096 Pmax=631.212 status_low=OK status_high=OK Vres_low=456.929 Vres_high=-377.383 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
325,8.733152,1,0.234039,0.000000,NONE,MONOTONIC_DESCENT,2,0.009824,DRAIN,1800.000000,67491.240000,32394230.000000,334.700000,2349.700000,20.000000,2800.000000,602.249800,603.504500,13.178830,-4.068695,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=572.137 Pmax=632.362 status_low=OK status_high=OK Vres_low=454.657 Vres_high=-378.028 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
326,8.735930,1,-0.065216,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.009869,DRAIN,1800.000000,67424.590000,32379040.000000,334.700000,2349.700000,20.000000,2800.000000,603.190800,604.447400,13.931520,-3.285980,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=573.031 Pmax=633.350 status_low=OK status_high=OK Vres_low=454.715 Vres_high=-376.659 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
327,8.738708,1,0.709808,-2.000000,NONE,MONOTONIC_DESCENT,2,0.009936,DRAIN,1800.000000,67358.000000,32363850.000000,334.700000,2349.700000,20.000000,2800.000000,604.211900,605.470600,13.611270,-3.577759,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=574.001 Pmax=634.422 status_low=OK status_high=OK Vres_low=453.616 Vres_high=-376.298 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
328,8.741487,1,-0.659546,0.000000,NONE,MONOTONIC_DESCENT,3,0.009958,DRAIN,1800.000000,67291.460000,32348680.000000,334.700000,2349.700000,20.000000,2800.000000,605.155900,606.416700,14.364260,-2.800262,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=574.898 Pmax=635.414 status_low=OK status_high=OK Vres_low=453.677 Vres_high=-374.936 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
329,8.744265,1,0.116089,-2.000000,NONE,MONOTONIC_DESCENT,2,0.010026,DRAIN,1800.000000,67224.980000,32333510.000000,334.700000,2349.700000,20.000000,2800.000000,606.259100,607.522200,12.971340,-4.157349,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=575.946 Pmax=636.572 status_low=OK status_high=OK Vres_low=451.431 Vres_high=-375.574 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
330,8.747043,1,0.892456,-2.000000,NONE,MONOTONIC_DESCENT,2,0.010094,DRAIN,1800.000000,67158.550000,32318360.000000,334.700000,2349.700000,20.000000,2800.000000,607.206400,608.471400,13.726590,-3.377502,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=576.846 Pmax=637.567 status_low=OK status_high=OK Vres_low=451.493 Vres_high=-374.211 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
331,8.749821,1,-0.463257,0.000000,NONE,MONOTONIC_DESCENT,3,0.010117,DRAIN,1800.000000,67092.170000,32303220.000000,334.700000,2349.700000,20.000000,2800.000000,608.155200,609.422100,14.482910,-2.595062,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=577.747 Pmax=638.563 status_low=OK status_high=OK Vres_low=451.561 Vres_high=-372.848 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
332,8.752599,1,0.317200,0.000000,NONE,MONOTONIC_DESCENT,2,0.010186,DRAIN,1800.000000,67025.840000,32288090.000000,334.700000,2349.700000,20.000000,2800.000000,609.263700,610.533000,13.108980,-3.933380,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=578.801 Pmax=639.727 status_low=OK status_high=OK Vres_low=449.338 Vres_high=-373.472 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
333,8.755377,1,0.036499,-2.000000,NONE,MONOTONIC_DESCENT,4,0.010232,DRAIN,1800.000000,66959.570000,32272970.000000,334.700000,2349.700000,20.000000,2800.000000,610.215700,611.487000,13.869110,-3.145264,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=579.705 Pmax=640.727 status_low=OK status_high=OK Vres_low=449.412 Vres_high=-372.103 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
334,8.758155,1,0.815186,0.000000,NONE,MONOTONIC_DESCENT,2,0.010301,DRAIN,1800.000000,66893.350000,32257860.000000,334.700000,2349.700000,20.000000,2800.000000,611.248700,612.522100,13.563840,-3.420624,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=580.686 Pmax=641.811 status_low=OK status_high=OK Vres_low=448.342 Vres_high=-371.734 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
335,8.760933,1,-0.515869,0.000000,NONE,MONOTONIC_DESCENT,3,0.010325,DRAIN,1800.000000,66827.190000,32242760.000000,334.700000,2349.700000,20.000000,2800.000000,612.203700,613.479200,14.325780,-2.632507,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=581.594 Pmax=642.814 status_low=OK status_high=OK Vres_low=448.423 Vres_high=-370.367 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
336,8.763711,1,0.262512,-2.000000,NONE,MONOTONIC_DESCENT,2,0.010395,DRAIN,1800.000000,66761.080000,32227680.000000,334.700000,2349.700000,20.000000,2800.000000,613.319700,614.597500,12.969540,-3.959076,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=582.654 Pmax=643.986 status_low=OK status_high=OK Vres_low=446.225 Vres_high=-370.984 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
337,8.766489,1,-0.007019,-2.000000,NONE,BOUNDED_OSCILLATORY,4,0.010442,DRAIN,1800.000000,66695.020000,32212600.000000,334.700000,2349.700000,20.000000,2800.000000,614.278100,615.557800,13.729460,-3.169342,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=583.564 Pmax=644.992 status_low=OK status_high=OK Vres_low=446.304 Vres_high=-369.620 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
338,8.769267,1,0.776917,2.000000,NONE,MONOTONIC_DESCENT,2,0.010512,DRAIN,1800.000000,66629.010000,32197530.000000,334.700000,2349.700000,20.000000,2800.000000,615.317900,616.599800,13.439030,-3.431976,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=584.552 Pmax=646.084 status_low=OK status_high=OK Vres_low=445.251 Vres_high=-369.243 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
339,8.772045,1,-0.536163,-2.000000,NONE,MONOTONIC_DESCENT,3,0.010537,DRAIN,1800.000000,66563.050000,32182480.000000,334.700000,2349.700000,20.000000,2800.000000,616.279300,617.563200,14.204350,-2.637329,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=585.465 Pmax=647.093 status_low=OK status_high=OK Vres_low=445.342 Vres_high=-367.878 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
340,8.774823,1,0.251068,0.000000,NONE,MONOTONIC_DESCENT,2,0.010607,DRAIN,1800.000000,66497.150000,32167430.000000,334.700000,2349.700000,20.000000,2800.000000,617.402700,618.689000,12.869750,-3.943848,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=586.533 Pmax=648.273 status_low=OK status_high=OK Vres_low=443.172 Vres_high=-368.482 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
341,8.777601,1,-0.005859,2.000000,NONE,BOUNDED_OSCILLATORY,4,0.010656,DRAIN,1800.000000,66431.300000,32152400.000000,334.700000,2349.700000,20.000000,2800.000000,618.367400,619.655700,13.636810,-3.149353,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=587.449 Pmax=649.286 status_low=OK status_high=OK Vres_low=443.262 Vres_high=-367.115 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
342,8.780379,1,0.778778,-2.000000,NONE,MONOTONIC_DESCENT,2,0.010727,DRAIN,1800.000000,66365.520000,32137380.000000,334.700000,2349.700000,20.000000,2800.000000,619.414100,620.704600,13.357090,-3.401367,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=588.443 Pmax=650.385 status_low=OK status_high=OK Vres_low=442.227 Vres_high=-366.734 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
343,8.783157,1,-0.518097,-2.000000,NONE,MONOTONIC_DESCENT,3,0.010752,DRAIN,1800.000000,66299.770000,32122370.000000,334.700000,2349.700000,20.000000,2800.000000,620.382000,621.674400,14.123290,-2.606049,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=589.363 Pmax=651.401 status_low=OK status_high=OK Vres_low=442.326 Vres_high=-365.370 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
344,8.785935,1,0.269928,0.000000,NONE,MONOTONIC_DESCENT,2,0.010824,DRAIN,1800.000000,66234.090000,32107360.000000,334.700000,2349.700000,20.000000,2800.000000,621.512900,622.807700,12.801360,-3.898315,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=590.437 Pmax=652.589 status_low=OK status_high=OK Vres_low=440.174 Vres_high=-365.962 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
345,8.788713,1,0.020905,0.000000,NONE,MONOTONIC_DESCENT,4,0.010873,DRAIN,1800.000000,66168.450000,32092370.000000,334.700000,2349.700000,20.000000,2800.000000,622.484000,623.780800,13.572850,-3.101501,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=591.360 Pmax=653.608 status_low=OK status_high=OK Vres_low=440.273 Vres_high=-364.604 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
346,8.791492,1,0.808167,0.000000,NONE,MONOTONIC_DESCENT,2,0.010945,DRAIN,1800.000000,66102.880000,32077390.000000,334.700000,2349.700000,20.000000,2800.000000,623.537700,624.836700,13.301090,-3.343811,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=592.361 Pmax=654.715 status_low=OK status_high=OK Vres_low=439.255 Vres_high=-364.216 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
347,8.794270,1,-0.474884,0.000000,NONE,MONOTONIC_DESCENT,3,0.010972,DRAIN,1800.000000,66037.350000,32062430.000000,334.700000,2349.700000,20.000000,2800.000000,624.512000,625.813000,14.068050,-2.546021,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=593.286 Pmax=655.738 status_low=OK status_high=OK Vres_low=439.358 Vres_high=-362.858 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
348,8.797048,1,0.320374,0.000000,NONE,MONOTONIC_DESCENT,2,0.011045,DRAIN,1800.000000,65971.880000,32047470.000000,334.700000,2349.700000,20.000000,2800.000000,625.650400,626.953900,12.765170,-3.821350,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=594.368 Pmax=656.933 status_low=OK status_high=OK Vres_low=437.235 Vres_high=-363.433 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
349,8.799826,1,-0.952271,0.000000,NONE,MONOTONIC_DESCENT,3,0.011071,DRAIN,1800.000000,65906.450000,32032520.000000,334.700000,2349.700000,20.000000,2800.000000,626.628000,627.933500,13.542050,-3.019257,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=595.297 Pmax=657.959 status_low=OK status_high=OK Vres_low=437.348 Vres_high=-362.076 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
350,8.802604,1,-0.157593,2.000000,NONE,MONOTONIC_DESCENT,2,0.011145,DRAIN,1800.000000,65841.090000,32017580.000000,334.700000,2349.700000,20.000000,2800.000000,627.770300,629.078100,12.246280,-4.280396,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=596.382 Pmax=659.159 status_low=OK status_high=OK Vres_low=435.231 Vres_high=-362.647 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
351,8.805382,1,0.637146,0.000000,NONE,MONOTONIC_DESCENT,2,0.011219,DRAIN,1800.000000,65775.770000,32002660.000000,334.700000,2349.700000,20.000000,2800.000000,628.751200,630.061000,13.020600,-3.477386,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=597.314 Pmax=660.189 status_low=OK status_high=OK Vres_low=435.346 Vres_high=-361.286 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
352,8.808160,1,-0.622620,0.000000,NONE,MONOTONIC_DESCENT,3,0.011246,DRAIN,1800.000000,65710.510000,31987750.000000,334.700000,2349.700000,20.000000,2800.000000,629.733600,631.045500,13.798550,-2.677795,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=598.247 Pmax=661.220 status_low=OK status_high=OK Vres_low=435.465 Vres_high=-359.929 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
353,8.810938,1,0.176178,0.000000,NONE,MONOTONIC_DESCENT,2,0.011320,DRAIN,1800.000000,65645.300000,31972840.000000,334.700000,2349.700000,20.000000,2800.000000,630.881500,632.195900,12.513920,-3.928070,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=599.338 Pmax=662.426 status_low=OK status_high=OK Vres_low=433.367 Vres_high=-360.493 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
354,8.813716,1,0.971649,0.000000,NONE,MONOTONIC_DESCENT,2,0.011395,DRAIN,1800.000000,65580.140000,31957950.000000,334.700000,2349.700000,20.000000,2800.000000,631.867300,633.183700,13.294280,-3.127838,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=600.274 Pmax=663.461 status_low=OK status_high=OK Vres_low=433.488 Vres_high=-359.136 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
355,8.816494,1,-0.275421,0.000000,NONE,MONOTONIC_DESCENT,3,0.011423,DRAIN,1800.000000,65515.040000,31943060.000000,334.700000,2349.700000,20.000000,2800.000000,632.854600,634.173000,14.071290,-2.322296,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=601.212 Pmax=664.497 status_low=OK status_high=OK Vres_low=433.610 Vres_high=-357.783 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
356,8.819272,1,0.520691,0.000000,NONE,MONOTONIC_DESCENT,2,0.011498,DRAIN,1800.000000,65449.980000,31928190.000000,334.700000,2349.700000,20.000000,2800.000000,634.008200,635.329000,12.801120,-3.561829,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=602.308 Pmax=665.709 status_low=OK status_high=OK Vres_low=431.532 Vres_high=-358.338 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
357,8.822050,1,-0.714966,-2.000000,NONE,MONOTONIC_DESCENT,3,0.011527,DRAIN,1800.000000,65384.980000,31913330.000000,334.700000,2349.700000,20.000000,2800.000000,634.998800,636.321700,13.580470,-2.754059,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=603.249 Pmax=666.749 status_low=OK status_high=OK Vres_low=431.659 Vres_high=-356.980 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
358,8.824828,1,0.081512,0.000000,NONE,MONOTONIC_DESCENT,2,0.011602,DRAIN,1800.000000,65320.040000,31898480.000000,334.700000,2349.700000,20.000000,2800.000000,636.156400,637.481700,12.318180,-3.989014,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=604.349 Pmax=667.964 status_low=OK status_high=OK Vres_low=429.590 Vres_high=-357.531 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
359,8.827606,1,0.879822,0.000000,NONE,MONOTONIC_DESCENT,2,0.011678,DRAIN,1800.000000,65255.140000,31883640.000000,334.700000,2349.700000,20.000000,2800.000000,637.150400,638.477800,13.099700,-3.180847,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=605.293 Pmax=669.008 status_low=OK status_high=OK Vres_low=429.718 Vres_high=-356.180 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
360,8.830384,1,-0.345459,0.000000,NONE,MONOTONIC_DESCENT,3,0.011707,DRAIN,1800.000000,65190.300000,31868810.000000,334.700000,2349.700000,20.000000,2800.000000,638.145900,639.475400,13.877810,-2.371155,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=606.239 Pmax=670.053 status_low=OK status_high=OK Vres_low=429.851 Vres_high=-354.826 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
361,8.833162,1,0.456238,0.000000,NONE,MONOTONIC_DESCENT,2,0.011784,STABILIZE,1800.000000,65125.520000,31853990.000000,334.700000,2349.700000,20.000000,2800.000000,639.309200,640.641100,12.631040,-3.592682,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=607.344 Pmax=671.275 status_low=OK status_high=OK Vres_low=427.804 Vres_high=-355.366 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_DRAIN_MASS_CLOSURE
362,8.835940,1,0.532623,0.000000,NONE,MONOTONIC_DESCENT,3,0.011801,STABILIZE,1800.000000,65125.520000,31870300.000000,334.700000,2349.700000,20.000000,2800.000000,640.308100,641.642100,14.723270,-1.489044,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=608.293 Pmax=672.324 status_low=OK status_high=OK Vres_low=429.638 Vres_high=-353.050 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_STABILIZE_MASS_CLOSURE
363,8.838718,1,0.600037,0.000000,NONE,MONOTONIC_DESCENT,3,0.011819,STABILIZE,1800.000000,65125.520000,31886600.000000,334.700000,2349.700000,20.000000,2800.000000,641.475300,642.811800,14.775330,-1.418640,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=609.402 Pmax=673.549 status_low=OK status_high=OK Vres_low=429.284 Vres_high=-352.637 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_STABILIZE_MASS_CLOSURE
364,8.841496,1,0.658508,0.000000,NONE,MONOTONIC_DESCENT,3,0.011836,STABILIZE,1800.000000,65125.520000,31902910.000000,334.700000,2349.700000,20.000000,2800.000000,642.644700,643.983600,14.822020,-1.360321,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=610.513 Pmax=674.777 status_low=OK status_high=OK Vres_low=428.922 Vres_high=-352.233 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SATURATED_MIX source=BUBBLE_STABILIZE_MASS_CLOSURE
