attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase
3034,16.258810,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3035,16.261590,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3036,16.264360,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3037,16.267140,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3038,16.269920,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3039,16.272700,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3040,16.275470,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3041,16.278250,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3042,16.281030,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3043,16.283800,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3044,16.286580,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3045,16.289360,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3046,16.292140,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3047,16.294910,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3048,16.297690,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3049,16.300470,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3050,16.303240,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3051,16.306020,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3052,16.308800,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3053,16.311570,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3054,16.314350,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3055,16.317130,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3056,16.319910,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3057,16.322680,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3058,16.325460,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3059,16.328240,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3060,16.331010,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3061,16.333790,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3062,16.336570,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3063,16.339350,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3064,16.342120,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3065,16.344900,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3066,16.347680,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3067,16.350450,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3068,16.353230,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3069,16.356010,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3070,16.358790,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3071,16.361560,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3072,16.364340,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3073,16.367120,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3074,16.369890,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3075,16.372670,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3076,16.375450,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3077,16.378230,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3078,16.381000,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3079,16.383780,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3080,16.386560,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3081,16.389330,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3082,16.392110,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3083,16.394890,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3084,16.397670,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3085,16.400440,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3086,16.403220,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3087,16.406000,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3088,16.408770,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3089,16.411550,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3090,16.414330,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3091,16.417100,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3092,16.419880,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3093,16.422660,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3094,16.425440,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3095,16.428210,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3096,16.430990,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3097,16.433770,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3098,16.436540,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3099,16.439320,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3100,16.442100,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3101,16.444880,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3102,16.447650,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3103,16.450430,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3104,16.453210,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3105,16.455980,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3106,16.458760,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3107,16.461540,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3108,16.464320,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3109,16.467090,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3110,16.469870,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3111,16.472650,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3112,16.475420,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3113,16.478200,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3114,16.480980,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3115,16.483760,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3116,16.486530,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3117,16.489310,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3118,16.492090,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3119,16.494860,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3120,16.497640,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3121,16.500420,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3122,16.503190,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3123,16.505970,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3124,16.508750,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3125,16.511530,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3126,16.514300,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3127,16.517080,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3128,16.519860,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3129,16.522630,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3130,16.525410,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3131,16.528190,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3132,16.530970,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3133,16.533740,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3134,16.536520,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3135,16.539300,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3136,16.542070,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3137,16.544850,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3138,16.547630,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3139,16.550410,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3140,16.553180,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3141,16.555960,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3142,16.558740,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3143,16.561510,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3144,16.564290,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3145,16.567070,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3146,16.569850,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3147,16.572620,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3148,16.575400,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3149,16.578180,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3150,16.580950,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3151,16.583730,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3152,16.586510,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3153,16.589280,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3154,16.592060,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3155,16.594840,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3156,16.597620,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3157,16.600390,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3158,16.603170,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3159,16.605950,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3160,16.608720,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3161,16.611500,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3162,16.614280,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3163,16.617060,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3164,16.619830,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3165,16.622610,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3166,16.625390,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3167,16.628160,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3168,16.630940,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3169,16.633720,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3170,16.636500,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3171,16.639270,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3172,16.642050,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3173,16.644830,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3174,16.647600,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3175,16.650380,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3176,16.653160,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3177,16.655940,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3178,16.658710,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3179,16.661490,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3180,16.664270,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3181,16.667040,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3182,16.669820,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3183,16.672600,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3184,16.675370,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3185,16.678150,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3186,16.680930,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3187,16.683710,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3188,16.686480,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3189,16.689260,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3190,16.692040,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3191,16.694810,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3192,16.697590,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3193,16.700370,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3194,16.703150,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3195,16.705920,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3196,16.708700,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3197,16.711480,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3198,16.714250,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3199,16.717030,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3200,16.719810,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3201,16.722590,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3202,16.725360,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3203,16.728140,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3204,16.730920,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3205,16.733690,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3206,16.736470,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3207,16.739250,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3208,16.742030,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3209,16.744800,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3210,16.747580,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3211,16.750360,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3212,16.753130,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3213,16.755910,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3214,16.758690,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3215,16.761470,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3216,16.764240,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3217,16.767020,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3218,16.769800,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3219,16.772570,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3220,16.775350,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3221,16.778130,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3222,16.780900,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3223,16.783680,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3224,16.786460,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3225,16.789240,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3226,16.792010,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3227,16.794790,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3228,16.797570,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3229,16.800340,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3230,16.803120,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3231,16.805900,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3232,16.808680,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3233,16.811450,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3234,16.814230,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3235,16.817010,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3236,16.819780,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3237,16.822560,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3238,16.825340,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3239,16.828120,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3240,16.830890,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3241,16.833670,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3242,16.836450,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3243,16.839220,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3244,16.842000,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3245,16.844780,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3246,16.847560,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3247,16.850330,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3248,16.853110,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3249,16.855890,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3250,16.858660,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3251,16.861440,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3252,16.864220,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3253,16.866990,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3254,16.869770,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3255,16.872550,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3256,16.875330,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3257,16.878100,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3258,16.880880,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3259,16.883660,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3260,16.886430,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
3261,16.889210,0,6.761841,438708.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
